#0:PFC	1:FBS_max	2:Gene1	3:Gene2	4:FBS_PPI	5:FBS_Metabolic	6:FBS_Signaling	7:FBS_Complex	8:LLR_MEX	9:LLR_PIN	10:LLR_SCL	11:LLR_PHP	12:LLR_MIR	13:LLR_TFB	14:LLR_PEX	15:LLR_GIN	16:LLR_DOM	17:LLR_QMS	18:LLR_HSA	19:LLR_MMU	20:LLR_RNO	21:LLR_CFA	22:LLR_GGA	23:LLR_DRE	24:LLR_CIN	25:LLR_DME	26:LLR_CEL	27:LLR_BTA	28:LLR_SCE	29:LLR_ATH	30:LLR_SPO	31:LLR_BSU	32:LLR_ECO	33:LLR_PFA	34:LLR_OSA	35:Max_category
1.000	18.448	BMH1	EFT2	14.018	15.551	-3.303	18.448	2.697	8.251	-0.278	4.009	-0.093	1.288	0.075			2.499	3.683	3.495	-0.589	0.174	0.107	-0.091		-0.044	2.127	0.145	11.881	0.986	-0.201			0.167	-0.619	Complex
1.000	23.159	RPL7A	SAM1	10.044	10.924	-4.887	23.159	3.823	12.757	0.000	2.331	0.089	2.031	-0.075			2.202	3.095	0.101	-0.770	-0.123	-0.303	0.187		0.547	-0.603	-0.206	19.714	1.448	-0.201			-0.358	-0.244	Complex
1.000	25.070	RPL7A	OLA1	13.925	16.438	-3.857	25.070	5.926	13.736	-0.278	2.331	0.089	0.683	0.381			2.202	6.345	1.507	2.024	0.788	0.475	0.080		0.757	0.388		19.404	3.971	0.242			1.203		Complex
0.992	11.719	AGX1	EFT2	1.121	4.526	-5.359	11.719	-1.915	12.062	-0.278	1.163		0.221	-0.075			0.541	-1.767	0.406	-0.756	-0.662	-0.105	-0.091		1.072	0.300	-0.206	13.820	0.084					-2.530	Complex
1.000	23.803	RVB1	EFT2	11.970	12.566	-5.920	23.803	3.530	14.017	0.000	4.009	-0.093	0.221	0.381			1.738	5.445	2.673	-0.561	-0.162	0.102	-0.720		0.357	0.297	0.000	17.874	1.967	-0.201			1.683	0.071	Complex
0.999	14.146	RVB1	TEF2	13.548	7.284	-3.587	14.146	1.882	7.812	0.000	2.850	-0.093	-0.169	-0.075			1.939	3.397	2.106	-0.497	-0.189	0.523	-0.091		-0.508	-0.322	-0.206	9.333	0.462				1.195	1.051	Complex
1.000	21.542	ATP1	RPS11B	9.651	9.865	-5.946	21.542	1.941	13.471	0.000	2.029	-0.093	1.220	-0.075			3.049	3.165	1.285	1.066	-0.282	0.196	1.664		-0.597	0.854	-0.206	16.814	-0.890				-0.416		Complex
1.000	23.806	RPL7A	HSP60	13.314	14.501	0.445	23.806	3.719	14.367	0.000	2.029	0.089	0.755	-0.075			2.921	4.643	4.009	0.368		-0.303	1.836		-0.778	0.463		14.142	4.244	-0.201			1.009		Complex
1.000	18.636	SSC1	TIF2	11.717	13.571	-0.003	18.636	3.105	9.703	0.293	2.029	0.089	1.169	-0.075			2.324	4.405	2.377	0.567		0.252	-0.091		0.252	0.894		13.418	1.497	-0.201	0.825		1.203	0.170	Complex
1.000	29.715	RPL7A	TEF2	20.206	20.589	-2.781	29.715	5.819	15.319	0.000	4.009	-0.093	1.663	0.075			2.921	4.828	4.017	-0.283	0.590	0.546	1.836		0.051	0.696	-0.206	20.895	4.779				1.930	4.253	Complex
1.000	17.999	RVB1	SAM1	4.554	4.394	-6.205	17.999	1.459	12.757	0.000	2.331	0.089	-0.249	-0.075			1.687	2.175	0.916	-0.729	-0.374	0.080	-0.548		0.713	-0.342	-0.206	15.486	-1.078	-0.201			-0.358	-0.244	Complex
1.000	17.402	DBP2	TUB2	5.272	4.037	-0.567	17.402	-0.928	13.797	-0.672	2.850	-0.093	0.755	-0.075			1.768	3.298	0.691	-0.422	0.362	-0.303	-0.091		-0.315	-0.197	0.000	13.823	-0.783	-0.201			-0.358	-0.619	Complex
1.000	18.177	ATP1	BAA09202	7.565	9.106	-4.148	18.177	-0.512	14.017		2.029	-0.093		-0.075			2.811	3.223	1.688	-0.717	0.235	0.000	1.836		-0.250	0.442	-0.206	14.219	-0.878	0.242			0.612		Complex
1.000	15.038	ILV5	CAA42329	4.255	6.945	-0.623	15.038	1.385	12.125		0.601						0.927											12.791	2.362	-0.201	0.288	0.208		-0.593	Complex
0.934	9.554	RPL7A	ADO1	9.468	9.554	-5.952	3.166	6.027	-0.205	-0.764	2.401	0.201	0.194	0.000			1.701	1.448	-0.526	-1.645	-0.412	0.611	-0.027		-1.062	-0.256	-0.346	4.945	4.600	0.248				2.874	Metabolic
1.000	16.984	RVB1	ADO1	5.456	3.627	-7.555	16.984	2.091	12.540	-0.278	2.331	-0.093	-0.621	-0.075			1.089	2.040	1.267	0.930	0.730	-0.114	-0.441		0.500	0.751	-0.206	13.993	-0.332	-0.185				-0.227	Complex
0.999	14.468	ILV5	HSC82	2.137	6.093	-0.431	14.468	-0.198	11.937	-0.278	1.298		1.710				0.000											15.457	-0.729	-0.016	-0.029	-0.243		-0.443	Complex
1.000	22.277	DBP2	HSP60	9.623	12.036	-1.169	22.277	0.367	15.245	-0.278	2.850	-0.093	1.663	-0.075	0.658		1.939	3.508	0.827	2.322		-0.303	0.000		-0.381	-0.187		15.327	1.193	0.084		1.758	1.009		Complex
1.000	20.201	GUA1	PGI1	9.507	10.609	-4.135	20.201	2.874	12.417	-0.278	2.850	0.089	0.855	0.000			1.394	1.645	0.008	-0.880	0.083	-0.185	-0.091		1.420	0.881	0.283	15.238	-0.250	-0.185	0.470	-0.243	2.031	-0.270	Complex
1.000	31.420	RPL7A	RPS11A	27.237	31.420	8.521	23.142	12.052	4.895	3.320	3.899	0.175	2.816	0.774			3.488	9.445	5.940	7.735	1.855	-0.091	4.189		5.091	9.419	1.502	20.787	8.593				4.171	8.361	Metabolic
1.000	23.985	SAH1	SAM1	14.166	16.984	0.340	23.985	4.428	12.014	0.680	2.850		1.870	-0.075			2.218	1.611	1.327	0.556	0.393	-0.114	0.080		0.603	-0.163	0.283	21.468	2.302	0.523			1.284		Complex
1.000	21.775	GUA1	TEF1	9.205	9.333	-3.148	21.775	5.358	12.015	0.000	2.850	-0.093	0.324	-0.075			1.394	0.345	0.831	-0.875	0.539	0.523	-0.091		-0.530	-0.512	0.000	18.578	1.401				0.900	3.742	Complex
1.000	28.955	RPL7A	EFT1	20.539	23.389	-1.626	28.955	5.714	14.588	0.680	4.009	0.089	0.785	0.887			2.202	6.486	3.928	0.051	-0.162	0.447	0.000		0.355	1.124	0.283	21.818	4.499	0.242			1.252	0.071	Complex
1.000	22.960	RPS11B	TUB2	12.545	9.777	-3.156	22.960	1.513	14.979	-0.278	2.959	-0.093	1.682	-0.075			2.273	4.118	0.878	-0.408	0.207	0.120	0.791		-0.102	-0.473	0.283	16.985	3.965				-0.358	0.545	Complex
1.000	18.568	BMH1	CAR2	7.046	6.251	-2.609	18.568	1.175	13.589	-0.278	1.163	-0.093	1.073	0.000			1.939	3.995	0.814	1.364	0.083	-0.185	0.187		0.136	0.589	0.283	15.745	-0.648	-0.016			-0.311	-1.159	Complex
1.000	18.791	ATP1	PRO2	7.865	6.869	-7.311	18.791	1.939	13.248	-0.278	2.331	0.089	0.420	-0.075			1.118	2.966	0.921	0.920	-0.266	0.295			0.152	0.003	-0.206	15.562	-0.561	-0.201	-0.290	-0.243			Complex
1.000	20.574	DBP2	OLA1	8.716	10.108	-6.108	20.574	2.790	12.525	-0.278	2.850	-0.093	1.220	-0.075		-0.305	1.939	0.894	1.736	1.256	-0.224	-0.254	-0.091		-0.348	2.351		15.404	1.407	-0.201		-0.243	1.870		Complex
1.000	25.070	GUA1	KRS1	14.263	17.240	-2.785	25.070	6.725	13.584	0.000	2.850	-0.093	0.683	-0.075			1.394	3.775	2.176	1.137	0.592	0.289			0.714	0.156	0.474	19.601	4.897	0.000	1.466	0.208	1.009	4.993	Complex
1.000	18.152	RVB1	PRP43	12.140	12.706	0.412	18.152	5.286	7.517	0.000	2.331	0.089	0.855	-0.075		0.210	1.939	4.828	3.858	1.715	0.826	0.000	-0.206		2.209	2.501	0.283	13.422	2.858	-0.016			1.852	0.520	Complex
0.998	13.380	SSC1	SUB2	13.380	11.839	-2.004	12.186	3.031	5.969	-0.273	1.503		1.259	0.000			1.891	2.957	0.690	-1.386			-0.110		-0.232	0.821		8.523	2.630	0.141			1.061	0.300	PPI
1.000	21.915	HSP60	SAM1	13.248	12.784	-2.785	21.915	-0.393	14.344	-0.278	4.009	-0.093	2.182	-0.075			2.218	1.833	1.282	-0.539		-0.185	-0.091		0.058	-0.564		16.852	1.496	0.084	-0.606	3.604	-0.427		Complex
1.000	25.396	SAH1	TEF2	13.722	15.416	-1.377	25.396	3.529	13.797	-0.278	4.009		2.053	-0.075			2.361	3.999	1.942	0.165	0.527	1.045	0.791		0.253	0.453	0.000	20.112	0.569				-0.278		Complex
1.000	20.014	HSP60	ADO1	10.209	10.984	-4.300	20.014	2.890	12.526	-0.278	2.331	-0.093	0.443	-0.075			2.271	2.100	3.011	1.734		-0.303	0.000		0.330	0.881		14.949	3.148	0.258		-0.243			Complex
1.000	24.029	CAA42329	PGI1	12.984	16.744	-2.472	24.029	3.598	14.004		4.009	0.089		-0.075			2.404	3.901	1.949	1.848	1.477	2.594	1.069		0.916	1.484	-0.206	16.200	0.821	-0.016	0.356	-0.243	2.176	0.832	Complex
1.000	23.848	SAH1	ADO1	15.148	15.901	-2.585	23.848	4.939	13.703	-0.278	2.331		0.958	-0.075			2.271	2.601	3.423	1.836	1.168	0.429	0.080		1.421	1.028	0.000	18.838	5.488	-0.185					Complex
1.000	27.641	RPL7A	TEF4	17.662	22.016	-1.279	27.641	6.737	14.234	0.680	1.364	0.089	1.448	0.887			2.202	7.248	4.275	1.626	0.326				0.875	0.727	0.474	20.181	4.607	-0.016			0.368	5.141	Complex
1.000	21.841	PRP43	EFT1	9.747	9.915	-7.480	21.841	4.577	13.736	0.000	2.331	-0.093	-0.269	-0.075		-0.305	1.939	4.750	1.796	0.706	0.362	0.672	-0.091		0.498	1.016	0.145	17.270	1.835	0.242			1.616	-0.399	Complex
0.998	13.161	CAA42329	RNH1	0.407	5.121	1.127	13.161	-0.297	12.189		1.268								0.256	-0.917	0.797	0.187	0.187		-0.453	-0.381		13.459		-0.185					Complex
0.998	13.207	RPL7A	FDH1	1.982	1.029	-2.168	13.207	-0.728	12.175	0.000	0.989		-0.158				0.927											12.404	0.231					-0.420	Complex
1.000	21.300	SSC1	TUB2	9.175	7.920	-0.346	21.300	0.781	14.212	0.000	2.331	-0.093	1.925	-0.075			2.218	3.761	2.359	-1.198		-0.254	0.000		-0.384	0.414		16.742	0.884	0.242			1.238	-0.420	Complex
1.000	22.446	SAH1	TEF4	13.509	16.770	-2.426	22.446	4.805	12.538	-0.278	1.163		1.644	0.075			2.499	3.231	3.749	-0.084	-0.080				1.184	1.513	-0.206	18.985	1.271	-0.201			-0.157		Complex
1.000	17.824	CAA42329	TIF1	12.932	13.647	-0.427	17.824	3.325	9.612		2.850	0.089		0.075			1.872	3.057	0.974	-0.606	0.236	1.207	0.187		1.940	2.755	0.000	8.761	2.002	-0.201	0.000		2.590	0.213	Complex
1.000	15.826	PRP43	TEF2	13.361	7.895	-2.607	15.826	3.539	7.519	-0.278	2.850	-0.093	0.683	-0.075	-0.468	0.210	1.939	3.474	1.415	-0.639	0.450	0.488	0.187		-0.181	0.502	0.474	11.482	0.048				1.030	0.720	Complex
0.999	14.242	SSC1	PRP43	10.912	9.164	2.382	14.242	2.715	6.592	0.000	2.331	0.089	0.650	-0.075			1.939	2.405	1.086	0.463		-0.009	0.000		-0.065	0.880		8.219	2.064	-0.201		0.968	0.900	1.169	Complex
0.897	9.077	SSC1	RPS11B	9.077	6.711	-2.180	4.298	2.746	1.503	-0.273	1.503		1.595	0.000			2.003	3.404	0.335	-1.624		-0.295	-0.110		-0.621	-0.560		2.461	2.562				0.952	0.300	PPI
1.000	24.523	SAH1	EFT1	15.944	17.605	0.067	24.523	5.370	13.797	0.000	2.850		-0.373	0.381			2.499	8.103	3.323	-0.465	-0.105	0.725	-0.091		1.579	1.856	-0.206	17.902	1.280	0.242			-0.190		Complex
1.000	20.852	SAH1	RPS11A	10.506	11.856	-5.702	20.852	3.953	12.015	0.000	2.331		0.268	-0.075			2.361	2.507	2.017	1.504	-0.209	-0.185	1.069		-0.326	0.720	-0.206	17.275	2.250				-0.129		Complex
1.000	24.296	RPL20A	PRP43	15.518	16.466	3.231	24.296	5.206	13.798	0.000	2.331		1.073	0.075		0.210	1.604	4.149	2.904	2.306	0.310	0.289	0.080		0.990	0.086	0.145	18.980	2.149				1.557	0.589	Complex
1.000	22.913	ATP1	TIF2	13.716	14.223	-3.817	22.913	3.382	15.030	0.000	2.029	-0.093	0.420	-0.075			2.219	3.543	2.377	0.962	0.083	0.107	0.187		-0.350	1.766	0.000	17.253	1.476	-0.201	0.470		-0.358		Complex
0.998	13.363	SUB2	SAM1	8.104	7.437	1.471	13.363	3.251	5.734	-0.278	2.331	-0.093	1.073	-0.075			1.420	0.883	0.120	-0.921	-0.396		-0.548		0.335	-0.312	-0.206	11.961	0.672	-0.201			-0.163	-0.244	Complex
0.838	8.554	ATP1	EHD3	6.503	8.554	-5.497	1.633	7.326	-0.466	-0.764	1.180	-0.108	-0.138	0.774			0.749	2.328	2.833	5.698	0.374	1.797			1.846	1.457		4.684	-1.688	-1.004			-1.196		Metabolic
1.000	22.703	PRP43	TEF4	14.826	11.501	-7.248	22.703	4.361	13.588	0.293	1.364	0.089	1.448	-0.075		-0.305	1.939	4.656	2.569	1.220	0.207				0.647	1.074	0.283	18.827	1.149	0.084			0.900	0.556	Complex
1.000	29.067	RPL20A	EFT2	22.238	26.584	-0.156	29.067	5.711	13.590	0.680	4.009		2.890	0.075			2.111	6.573	1.622	-0.135	0.621	0.677	0.000		0.497	0.261	0.145	23.065	4.309				1.860	0.071	Complex
1.000	17.420	BMH1	HSP60	12.733	13.287	-0.366	17.420	3.966	7.811	-0.278	2.331	-0.093	1.117	-0.075			2.641	4.581	3.897	2.416		-0.109	1.069		-0.615	0.417		10.248	0.143	1.831			-0.583		Complex
1.000	19.417	PRP43	RPS11A	19.417	17.433	3.724	14.742	6.543	6.141	0.602	2.407		1.833	0.000			1.891	4.714	4.164	3.054	0.324	-0.295	0.126		0.488	-0.555	0.173	13.471	1.688				1.560	0.622	PPI
1.000	16.481	PMS1	OLA1	3.854	5.759	-1.502	16.481	2.642	11.906	-0.278	2.331	0.089	0.420	0.075			-0.704	-0.302	0.908	0.810	0.990		0.187		0.838	-0.652		14.377	1.779	-0.185	-0.317		-0.211		Complex
1.000	19.718	SSC1	BAA09202	8.367	6.881	-0.470	19.718	0.655	14.212		2.331	-0.093	0.469	-0.075			2.218	3.761	2.359	-1.198		-0.254	0.000		-0.384	0.414		14.522	0.884	0.242			1.238	-0.420	Complex
1.000	22.822	DBP2	GUA1	9.260	11.629	-2.838	22.822	5.111	12.001	-0.278	2.850	-0.093	1.940	0.000			1.290	1.061	0.360	0.852	-0.276	0.080	-0.091		-0.533	2.351	0.145	20.147	1.908	0.539		-0.243	1.804	-0.576	Complex
1.000	15.741	ATP1	ILV5	4.642	6.682	1.553	15.741	1.021	12.487	0.680	0.601		0.952															15.310	-0.727	-0.016	0.180	0.618			Complex
1.000	22.740	SSC1	OLA1	10.776	13.561	-1.878	22.740	2.578	12.416	0.000	4.009	0.089	1.073	0.075			2.499	2.922	1.832	-0.525		1.448	-0.091		-0.052	0.667		18.367	2.496	0.242	0.825	0.208	0.900		Complex
1.000	22.525	BMH1	OLA1	9.508	11.790	-1.560	22.525	3.128	13.736	-0.278	2.850	-0.093	0.683	0.000			2.499	5.549	2.747	1.786	0.469	-0.249	-0.206		0.500	1.273		16.462	0.259	0.242			-0.271		Complex
1.000	19.436	BMH1	PRP43	8.236	10.179	-1.478	19.436	1.860	13.796	-0.278	2.331	0.089	-0.301	0.000			1.939	3.202	1.850	0.986	0.670	0.356	0.187		0.526	0.426	0.474	14.440	-0.841	0.084			-0.129	-0.233	Complex
1.000	24.171	PAB1	EFT1	13.339	15.778	-2.313	24.171	4.653	14.589	0.680	2.959	-0.093	-0.038	0.381		-0.305	1.346	4.601	3.055	-0.019	0.207	0.295	-0.720		-0.112	0.705	0.145	19.872	1.743	0.958			-0.393	-0.508	Complex
1.000	21.890	RVB2	KRS1	12.739	12.433	1.032	21.890	4.601	13.738	-0.278	2.331	0.089	-0.269	0.075			1.604	7.223	3.350	1.710	0.103				0.390	0.486		15.030	0.483	-0.201			1.263	3.692	Complex
0.999	13.558	RVB2	TIF1	13.376	12.105	-0.866	13.558	3.154	6.025	0.000	2.331	0.089	0.221	-0.075		0.210	1.604	3.740	1.377	1.225	-0.097		0.000		0.413	2.128		8.481	0.140	-0.201			1.804	1.752	Complex
1.000	26.830	SSC1	HSP60	26.830	24.944	8.061	23.555	6.421	11.506	1.465	2.607		2.510	-0.109			2.430	8.270	5.616	1.802		1.368	1.039		1.041	1.673		18.756	4.175	1.012	3.123	7.095	3.365		PPI
1.000	24.953	RVB2	POL30	15.786	17.171	8.819	24.953	5.921	14.490	0.680	2.331	-0.093	0.094	-0.075			1.604	5.265	5.731	3.685	0.677		0.080		-0.307	1.396		15.503	-0.206	-0.016			-0.439	4.666	Complex
0.999	13.921	PAB1	TEF2	13.921	9.567	-0.181	13.821	3.179	6.471	-0.273	2.407		0.487	-0.109		0.359	1.401	2.102	2.497	-1.003	0.087	-0.146	-0.605		-0.063	-0.424	-0.470	11.043	1.179				-0.729	0.859	PPI
1.000	24.622	RPL7A	TIF1	17.284	17.964	-2.111	24.622	4.760	13.796	0.680	2.331	0.089	0.958	-0.075		0.210	1.872	4.748	2.318	0.971	0.964	0.289	0.187		1.230	0.341	0.474	19.911	1.737	0.242			1.852	1.873	Complex
1.000	18.769	RVB1	CAR2	7.953	7.964	-7.994	18.769	2.743	13.589	-0.278	1.163	0.089	0.247	-0.075			1.290	2.173	0.710	2.074	-0.209	-0.303	-0.091		0.658	1.247	0.000	12.469	-0.615	-0.016			0.900	-0.582	Complex
1.000	17.454	ATP1	BMH1	14.652	17.066	0.491	17.454	3.317	8.209	-0.278	2.029	-0.093	1.220	0.000			3.049	4.979	3.423	2.880	0.575	-0.105	1.943		0.004	0.859	0.000	10.582	-0.766	0.242			0.397		Complex
1.000	25.539	ATP1	SSC1	23.927	25.539	4.769	22.918	6.809	4.747	3.320	2.651	-0.108	2.645	2.534			2.942	11.033	3.982	1.259		0.946	0.874		2.426	0.677		16.837	-0.923	0.177	1.717	-0.174	-0.880		Metabolic
1.000	15.182	RVB2	RNH1	3.833	5.776	1.630	15.182	3.586	12.189	-0.278	0.141		-0.457						2.578	1.058	0.767		0.080		0.349	-0.117		13.221		0.539					Complex
1.000	24.634	SUB2	RPS11A	15.334	13.155	-6.845	24.634	5.010	13.470	0.680	2.331	-0.093	1.220	0.075			1.939	4.481	2.332	2.337	0.124		0.080		0.005	1.311	0.757	19.451	1.644				0.368	2.693	Complex
0.999	13.821	ATP1	SNU23	1.582	3.090	-5.728	13.821	1.151	12.058	-0.278	0.556	0.089	-0.038	-0.075			0.359	0.585	-0.963	0.869	0.230	0.295	-0.206		-0.503			11.687	-0.361	-0.201			-0.427		Complex
1.000	19.217	RVB2	PGI1	5.798	6.388	-0.836	19.217	3.308	12.540	-0.278	2.331	0.089	-0.301	-0.075			1.604	4.233	0.413	0.596	0.174		-0.206		-0.543	-0.222		13.109	-0.836	-0.201			1.920	-0.270	Complex
1.000	23.097	SUB2	SAH1	13.546	12.717	-3.505	23.097	4.425	13.797	-0.278	2.331		0.855	-0.075			2.043	4.159	3.273	0.868	-0.374		0.080		1.434	1.371	-0.206	18.951	0.450	-0.201			-0.443		Complex
1.000	23.873	SUB2	TEF4	13.891	15.003	-5.969	23.873	5.416	13.588	0.680	1.364	0.089	1.073	-0.075		-0.305	2.043	4.199	3.146	1.508	0.086				0.963	2.506	0.474	19.330	1.403	0.242			1.951	2.693	Complex
1.000	24.447	BMH1	TUB2	12.693	10.994	3.514	24.447	1.638	16.335	-0.278	4.009	-0.093	0.638	-0.075			2.273	4.869	2.784	-0.633	0.701	0.080	0.962		2.687	0.368	-0.059	17.286	2.158	0.523			0.621	-0.399	Complex
0.966	10.253	ATP1	SUB2	10.253	9.913	-6.651	4.304	4.784	1.032	-0.273	1.503		1.425	-0.109			1.891	1.672	2.607	-1.292	0.920		0.218		-0.044	2.407	-0.281	5.313	-0.997	0.141			-0.784		PPI
1.000	20.478	RVB1	TEF4	8.518	9.444	-6.765	20.478	2.746	13.797	0.000	1.364	0.089	0.618	-0.075			1.939	4.623	3.113	1.073	0.086				1.046	0.383	0.145	16.219	1.149	-0.201			0.956	1.781	Complex
1.000	24.688	ATP1	CAA42329	16.018	17.884	0.845	24.688	3.793	15.322		2.850	0.089		-0.075			2.709	3.902	1.949	1.229	1.237	1.826	1.943		1.374	2.914	-0.206	15.041	2.370	-0.201	0.356	1.618	-0.405		Complex
1.000	23.407	SUB2	EFT1	14.601	14.355	-5.996	23.407	4.702	13.797	0.680	2.331	-0.093	0.429	0.075		-0.305	1.790	4.651	1.966	-0.063	-0.271		-0.720		0.062	3.032	0.000	18.339	1.642	-0.016			1.984	0.185	Complex
1.000	23.016	RVB1	EFT1	11.734	13.015	-5.925	23.016	3.585	14.017	0.000	4.009	-0.093	-0.621	0.381			1.738	5.445	2.673	-0.561	-0.162	0.102	-0.720		0.357	0.297	0.000	17.436	1.967	-0.201			1.683	0.071	Complex
1.000	17.299	PAB1	ADO1	5.829	5.442	-6.311	17.299	2.106	12.540	-0.278	2.331	-0.093	-0.556	-0.075			1.323	1.194	1.364	-0.587	0.263	-0.105	-0.720		-0.112	0.104	0.000	14.860	1.345	0.258				-0.209	Complex
1.000	22.610	RPL7A	TUB2	12.223	9.420	-3.616	22.610	0.275	15.138	-0.278	4.009	0.089	0.690	-0.075			2.761	3.589	1.248	-1.330	-0.179	0.120	1.836		0.177	-0.372	0.145	17.760	3.642	-0.201			-0.439	0.520	Complex
1.000	19.505	PAB1	SAM1	7.156	5.088	-1.273	19.505	3.982	12.014	-0.278	2.331	-0.093	0.855	-0.075			0.770	0.232	-0.210	-0.767	0.427	-0.249	-0.720		-0.112	-0.603	-0.206	19.143	-0.303	-0.201			-0.464	-0.270	Complex
1.000	21.323	PRP43	SAM1	11.683	9.820	-3.755	21.323	3.571	12.795	-0.278	2.331	0.089	0.952	-0.075			1.939	0.918	0.833	-0.435	0.429	-0.303	-0.091		0.723	0.094	0.000	18.636	-0.345	0.242		0.858	-0.207	0.351	Complex
1.000	20.448	RVB1	RPS11A	9.542	9.298	-7.303	20.448	2.990	13.262	0.000	2.331	-0.093	0.094	-0.075			1.939	4.098	1.949	1.779	0.236	-0.303	0.187		-0.221	-0.470	0.283	15.356	1.051				2.154	1.876	Complex
1.000	16.305	RPL20A	CAR2	2.370	-0.208	-5.697	16.305	0.927	12.543	-0.278	1.163		1.073	-0.075			0.953	0.273	-0.018	1.280	-0.224	-0.303	0.080		0.385	-0.251	-0.206	13.526	-0.761				0.552	-0.582	Complex
1.000	17.542	ATP1	DBP2	7.155	7.908	-4.466	17.542	-0.668	13.783	0.000	2.331	-0.093	0.324	-0.075			1.939	2.900	1.016	-0.667	0.441	-0.105	-0.206		0.089	0.404	-0.206	13.984	-0.557	-0.201		-0.243	-0.416		Complex
1.000	21.851	SUB2	TEF2	12.088	9.830	-4.239	21.851	2.857	13.797	0.000	2.331	-0.093	0.952	-0.075		0.210	1.872	2.782	0.806	-0.652	-0.160		0.080		-0.505	1.150	-0.206	17.707	1.190				0.622	1.876	Complex
0.999	14.259	RVB2	TEF1	14.158	9.787	-0.793	14.259	2.687	8.480	0.000	2.850	-0.093	-0.544	-0.075			0.953	3.117	1.964	-0.720	-0.163		0.000		-0.308	-0.165		9.604	-0.374				1.263	1.644	Complex
